s1_id,match_id,country,s1_name,match_name,s1_addr,match_addr
S1-452479857,S3-114212479,India,Marketing Alps Infra Private Limited,Marketing Alps  Infra Private Limited,"3Rd Floor, Office No. 12, Amrapali Axiom-1, Ambali-Bopal Ring Road, Daskroi, Ahmedabad, Gujarat","Rd Floor, Office No. 12, Amrapali Axiom-1, Ambali-bopal Ring Road, Daskroi, Ahmedabad, ગુજરાત"
S1-692086080,S2-358875413,US,Tepper Equity Partners,Tepper-Equity Corporation Partners,"911 Shannon Street, Bald Knob, AR","911 SHANNON ST, BALD KNOB, AR"
S1-692086080,S3-115026811,US,Tepper Equity Partners,Tepper Equity Pmrtners,"911 Shannon Street, Bald Knob, AR","911 Shannon Street, Bald Knob, Arkansas"
S1-692086080,S3-258249809,US,Tepper Equity Partners,Tepper  Partners Services,"911 Shannon Street, Bald Knob, AR","911 Shannon St, Bald Knob, Arkansas"
S1-692086080,S3-788443888,US,Tepper Equity Partners,Avivantage DBA: Tepper Equity Partners,"911 Shannon Street, Bald Knob, AR","911 Shannon Street, Bald Knob, AR"
S1-324086088,S2-647304914,India,LX Chand Group,Lx Chand Group,"Ideal Plaza, Unit No S-20411/1 Sarat Bose Road, Kolkata, Howrah, West Bengal","IDEAL PLAZA, UNIT NO S-20411/1 SARAT BOSE ROAD, KOLKATA, West Bengal"
S1-324086088,S2-322727396,India,LX Chand Group,LX Chand,"Ideal Plaza, Unit No S-20411/1 Sarat Bose Road, Kolkata, Howrah, West Bengal","IDTAL PLAZA, UNIT NO S-20411/1 SARAT BOSE ROAD, KOLKATA, West Bengal"
S1-324086088,S2-895900443,India,LX Chand Group,LX CHAND GROUP,"Ideal Plaza, Unit No S-20411/1 Sarat Bose Road, Kolkata, Howrah, West Bengal","IDEAL PLAZA, UNIT NO S-20411/1 SARAT BOSE ROAD, KOLKATA, West Bengal"
S1-324086088,S3-286327178,India,LX Chand Group,LX CHAND GROUP,"Ideal Plaza, Unit No S-20411/1 Sarat Bose Road, Kolkata, Howrah, West Bengal","Ideal Plaza, Unit No S-20411/1 Sarat Bose Road, Howrah, Baranagar, WB"
S1-324086088,S3-751112672,India,LX Chand Group,LX Chand,"Ideal Plaza, Unit No S-20411/1 Sarat Bose Road, Kolkata, Howrah, West Bengal","Ideal Paza, Unit No S-20411/1 Sarat Bose Road, Kolkata, Baranagar, WB"
S1-675287334,S2-233996281,US,"Viva Preferred Wellness, Inc","VIVA PREFERRED WELLNESS, INC","1312 Commercial Street, Belleville, IL","312 COMMERCIAL STREET, BELLEVILLE, IL"
S1-675287334,S2-666668068,US,"Viva Preferred Wellness, Inc","INC VIVA PREFERRED WELLNESS,","1312 Commercial Street, Belleville, IL","312 COMMERCIAL STREET, BELLEVILLE, IL"
S1-675287334,S3-253972226,US,"Viva Preferred Wellness, Inc","viva preferred wellness, inc","1312 Commercial Street, Belleville, IL","1312 Commercial St, PMB 718, Belleville, Illinois"
S1-185610176,S2-967970711,US,Reef Fashion Inc.,Reef Fashion Inc,"6331 3rd Avenue, City Of Kenosha, WI","06331 THIRD AVENUE, N/A, CITY OF KENOSHA, WI"
S1-185610176,S3-662272338,US,Reef Fashion Inc.,Reef Fashion Inc,"6331 3rd Avenue, City Of Kenosha, WI","6331 Third Avenue, Wisconsin, Kenosha"
S1-388400515,S2-956037665,India,Indo Properties Private Limited,इंडो प्रॉपर्टीज प्राइवेट लिमिटेड,"Plot In Kh 835 K-2 G/F Mahipalpur Extn Near Vasant Kunj Roa, D Mhp-6128, Delhi, South West Delhi, Delhi","PLOT IN KH 835 K-2 G/F MAHIPALPUR EXTN NEAR VASANT KUNJ ROA, D MHP-6128, SOUTH WEST DELHI, DELHI"
S1-388400515,S2-179705966,India,Indo Properties Private Limited,INDO  PROPERTIES,"Plot In Kh 835 K-2 G/F Mahipalpur Extn Near Vasant Kunj Roa, D Mhp-6128, Delhi, South West Delhi, Delhi","PLOT IN KH 835 K-2 G/F MAHIPALPUR EXTN NEAR VASANT KUNJ ROA, D MHP-6128, DELHI, Delhi"
S1-388400515,S2-574223986,India,Indo Properties Private Limited,Indo प्रॉपर्टीज प्राइवेट लिमिटेड,"Plot In Kh 835 K-2 G/F Mahipalpur Extn Near Vasant Kunj Roa, D Mhp-6128, Delhi, South West Delhi, Delhi","PLOT IN KH 835 K-2 G/F MAHIPALPUR EXTN NEAR VASANT KUNJ ROA, D MHP-6128, DELHI, Delhi"
S1-388400515,S3-34785908,India,Indo Properties Private Limited,Smt -- INDO PROPERTIES PRIVATE LIMITED,"Plot In Kh 835 K-2 G/F Mahipalpur Extn Near Vasant Kunj Roa, D Mhp-6128, Delhi, South West Delhi, Delhi","Plot In Kh 835 K-2 G/f Mahipalpur Extn Near Vasant Kunj Roa, D Mhp-6128, South West Delhi, Delhi, DL"
S1-388400515,S3-67885367,India,Indo Properties Private Limited,Indo Properties Private Limited,"Plot In Kh 835 K-2 G/F Mahipalpur Extn Near Vasant Kunj Roa, D Mhp-6128, Delhi, South West Delhi, Delhi","Plot In Kh 835 K-2 G/f Mahipalpur Extn Near Vasant Kunj Roa, D Mhp-6128, Delhi, South West Delhi, DL"
S1-388400515,S3-227265247,India,Indo Properties Private Limited,इंडो Properties Private Limited,"Plot In Kh 835 K-2 G/F Mahipalpur Extn Near Vasant Kunj Roa, D Mhp-6128, Delhi, South West Delhi, Delhi","Plot In Kh 835 K-2 G/f Mahipalpur Extn Near Vasant Kunj Roa, Delhi, DL, South West Delhi"
S1-704575390,S2-467864898,India,Prime Industries,प्राइम इंडस्ट्रीज,"Western Express Highway Andheri (E) Naga, Near Landmark Building, Andheri East, Mumbai, 801 & 802 8Th Floor Viraj Tower, Mumbai, Maharashtra, Mumbai","801 & 802 8TH FLOOR VIRAJ TOWER, WESTERN EXPRESS HIGHWAY ANDHERI (E) NAGA, NEAR LANDMARK BUILDING, ANDHERI EAST, MUMBAI, MUMBAI, महाराष्ट्र"
S1-704575390,S2-411096112,India,Prime Industries,प्राइम Industries,"Western Express Highway Andheri (E) Naga, Near Landmark Building, Andheri East, Mumbai, 801 & 802 8Th Floor Viraj Tower, Mumbai, Maharashtra, Mumbai","801 & 802 8TH FLOOR VIRAJ TOWER, WESTERN EXPRESS HIGHWAY ANDHERI (E) NAGA, NEAR LANDMARK BUILDING, ANDHERI EAST, MUMBAI, MUMBAI, Maharashtra"
S1-704575390,S2-374900713,India,Prime Industries,प्राइम इंडस्ट्रीज,"Western Express Highway Andheri (E) Naga, Near Landmark Building, Andheri East, Mumbai, 801 & 802 8Th Floor Viraj Tower, Mumbai, Maharashtra, Mumbai","NO 801 & 802 8TH FLOOR VIRAJ TOWER, WESTERN EXPRESS HIGHWAY ANDHERI (E) NAGA, NEAR LANDMARK BUILDING, ANDHERI EAST, MUMBAI, MUMBAI, महाराष्ट्र"
S1-704575390,S3-426114318,India,Prime Industries,प्राइम इंडस्ट्रीज,"Western Express Highway Andheri (E) Naga, Near Landmark Building, Andheri East, Mumbai, 801 & 802 8Th Floor Viraj Tower, Mumbai, Maharashtra, Mumbai","801 & 802 8Th Floor Viraj Tower, Mumbai, महाराष्ट्र"
S1-639116472,S2-336729060,India,Technologies Marketing Services Private Limited,Technologies Marketing Private Limited Center,"Indore, Badi Gwaltoli Indore, Madhya Pradesh, Indore, 208","08, BADI GWALTOLI INDORE, INDORE, Madhya Pradesh"
S1-639116472,S3-284783125,India,Technologies Marketing Services Private Limited,Technologies Marketing Services Private,"Indore, Badi Gwaltoli Indore, Madhya Pradesh, Indore, 208","208, Badi Gwaltoli Indore, Bhopal, मध्य प्रदेश"
S1-403859207,S2-62023080,India,Solutions Kamini Business Private Limited,Solutions Kamini Private Limited Center,"9Th Floor Agrawal Complex, Nr Muncipal Market C G Road, Ahmedabad, Gujarat","9TH FLOOR AGRAWAL COMPLEX, NR MUNCIPAL MARKET C G ROAD, Gujarat"
S1-403859207,S3-349904451,India,Solutions Kamini Business Private Limited,Solutions Knnii Business Private Limited,"9Th Floor Agrawal Complex, Nr Muncipal Market C G Road, Ahmedabad, Gujarat","09Th Floor Agrawal Complex, Nr Muncipal Market C G Road, Ahmedabad, GJ"
S1-403859207,S3-121694554,India,Solutions Kamini Business Private Limited,Brixkor f/k/a Solutions Kamini Business Private Limited,"9Th Floor Agrawal Complex, Nr Muncipal Market C G Road, Ahmedabad, Gujarat","9Th Floor Agrawal Complex, Nr Muncipal Market C G Road, Ahmedabad, Gujarat"
S1-766459461,S2-67585402,US,Drayan Sim,DRNY SIM,"Baytown, 9735 Forest Hollow Drive, TX","9735 FORSET HOLLOW DR, BAYTOWN CITY, TX"
S1-766459461,S3-352338270,US,Drayan Sim,Drayan (Sim),"Baytown, 9735 Forest Hollow Drive, TX",
S1-766459461,S3-182722749,US,Drayan Sim,Drayan Sim,"Baytown, 9735 Forest Hollow Drive, TX","9735 1/2 Forest Hollow Drive, Bayown, Texas"
S1-766459461,S3-111681271,US,Drayan Sim,Dryaan Sim,"Baytown, 9735 Forest Hollow Drive, TX","9735 1/2 Forest Hollow Drive, Bayown, Texas"
S1-766459461,S3-921430323,US,Drayan Sim,Drayan Sim | www.drayansim.com,"Baytown, 9735 Forest Hollow Drive, TX","9735 1/2 Forest Hollow Dr, Bayown, Texas"
S1-562076635,S2-343180354,India,Chennai Telematics Private Limited,CHENNAI TELEMATICS PRIVATE LIMITED,"New No.8/3 Parthasarathy Puram 2Nd Street, T-Nagar, Chennai, Old No.24, Tamil Nadu, Chennai","Tamil Nadu, OLD NO.25 , NEW NO.8/3 PARTHASARATHY PURAM 2ND STREET, T-NAGAR, CHENNAI"
S1-562076635,S3-422519398,India,Chennai Telematics Private Limited,Chennai Telematics Limited Center,"New No.8/3 Parthasarathy Puram 2Nd Street, T-Nagar, Chennai, Old No.24, Tamil Nadu, Chennai","No 24, New No.8/3 Parthasarathy Puram 2Nd Street, T-nagar, Chennai, TN"
S1-845892723,S2-49911468,US,Elite Platinum Axiom PLLC,Elite  Platinum,"Vandalia, 120 Sunfish Lane, IL","120 SUNFISH LANE, VANDALIA, IL"
S1-845892723,S2-269052052,US,Elite Platinum Axiom PLLC,Elite Platinum Axiom  (PLLC),"Vandalia, 120 Sunfish Lane, IL","120 SUNFISH LN, VANDALIA, IL"
S1-845892723,S3-308004556,US,Elite Platinum Axiom PLLC,Elite Platinum-Axiom PLLC,"Vandalia, 120 Sunfish Lane, IL","119 Sunfish Ln, Vandalia, Illinois"
S1-239499974,S2-239286270,US,Alvarez Superior Midstream PLLC,Alvarez Midstream PLLC Services,"113 Ohio Avenue, Newport, KY","00113 OHIO AVE, KY, NEWPORT"
S1-239499974,S2-587364254,US,Alvarez Superior Midstream PLLC,ALVAREZ SUPERIOR  MTDSRAM PLLC,"113 Ohio Avenue, Newport, KY","00113 Ohio Ave, KY, NEWPORT"
S1-239499974,S2-116580881,US,Alvarez Superior Midstream PLLC,Alvarez Superior Midstream P.L.L.C.,"113 Ohio Avenue, Newport, KY","00113 OHIO AVENUE, NEWPORT, KY"
S1-239499974,S2-330001430,US,Alvarez Superior Midstream PLLC,Alvarez Superior Misdtream PLLC,"113 Ohio Avenue, Newport, KY","00113 OHIO AVENUE, NEWPORT, KY"
S1-239499974,S3-626912782,US,Alvarez Superior Midstream PLLC,The Alvarez Superior Midstream PLLC,"113 Ohio Avenue, Newport, KY","0113 Ohio Avenue, Newport, Kentucky"
S1-239499974,S3-34425261,US,Alvarez Superior Midstream PLLC,*** Alvarez Superior Midstream Pllc,"113 Ohio Avenue, Newport, KY","0113 Ohio Ave, Newport Ky, Kentucky"
S1-433545757,S2-397755340,US,Family Center Inc,Family  Center,"10114 Strawgrass Drive, Houston, TX","##10114 STRAWGRASS DRIVE, PO BOX 9535, HOUSTON, TX"
S1-433545757,S2-47156516,US,Family Center Inc,Family Center [Inc],"10114 Strawgrass Drive, Houston, TX","##10114 STRAWGRASS DRIVE, HOUSTON, TX"
S1-433545757,S2-467694255,US,Family Center Inc,Family Crlger Inc,"10114 Strawgrass Drive, Houston, TX","##10114 STRAWGRASS DR, HOUSTON, TX"
S1-433545757,S3-753519406,US,Family Center Inc,Family Center  Inc,"10114 Strawgrass Drive, Houston, TX","10114 Strawgrass Drive, Houston, Texas"
S1-433545757,S3-940647417,US,Family Center Inc,Family Center,"10114 Strawgrass Drive, Houston, TX","10114 Strawgrass Drive, Houston, Texas"
S1-270382324,S2-804048075,US,Fresh Hair Studio,FRESHHAIRSTUDIO.COM,"2712 48th Avenue, Camas, WA","48TH AVENUE, CAMAS, WA"
S1-270382324,S3-31954944,US,Fresh Hair Studio,Fresh Herf Studio,"2712 48th Avenue, Camas, WA","2712 48rd Ave, Camas, Washington"
S1-270382324,S3-453286731,US,Fresh Hair Studio,Fresh  Hair,"2712 48th Avenue, Camas, WA","2712 48rd Avenue, Camas, Washington"
S1-270382324,S3-917886944,US,Fresh Hair Studio,Fresh Hair  Studio,"2712 48th Avenue, Camas, WA","2712 48rd Ave, Camas, Washington"
S1-112847409,S2-118923712,US,Keify Premier Machines,keify premier machines,"1425 N Street, Unit 402, Washington, DC","1425 N STREET, WASHINGTON, DC"
S1-112847409,S2-949046805,US,Keify Premier Machines,Keify Premier Machines Inc,"1425 N Street, Unit 402, Washington, DC","1425 N STREET, WASHINGTON, DC"
S1-112847409,S3-552568290,US,Keify Premier Machines,Keify Premier Machines  Inc.,"1425 N Street, Unit 402, Washington, DC","1425 N Street, Unit 402, Washington, District of Columbia"
S1-581202198,S2-735994255,US,Asset Building Fellowship,Asset Buihlidlg [Fellowship],"9603 Stady Road, Ashford, NY",
S1-581202198,S2-559974705,US,Asset Building Fellowship,ASSET BÚILDING FELLOWSHIP,"9603 Stady Road, Ashford, NY","9603 STADY RD, WEST VALLEY CITY, NY"
S1-581202198,S3-137917806,US,Asset Building Fellowship,Asset Building  Fellowship,"9603 Stady Road, Ashford, NY","9603 Stady Rd, West Valley, New York"
S1-554103253,S3-521185822,US,Vaque Tower Inc,vaque vaque tower inc,"19 Young Road, Joliet, MT","0019 Young Road, Joliet, Montana"
S1-554103253,S3-536122162,US,Vaque Tower Inc,Vaque Inc Service,"19 Young Road, Joliet, MT","0019 Young Road, Joliet, Montana"
S1-946508942,S2-360233448,US,Legacy Metro Networks LLC,LEGACY  METRO NETWORKS,"4225 32nd Street, Unit 2036, Phoenix, AZ","4225 32rd St, N/A, PHOENIX, AZ"
S1-946508942,S2-381313183,US,Legacy Metro Networks LLC,LEGACY METRO NETWORKS,"4225 32nd Street, Unit 2036, Phoenix, AZ","4225 32RD STREET, N/A, PHOENIX, AZ"
S1-946508942,S3-499230898,US,Legacy Metro Networks LLC,Legacy Metro,"4225 32nd Street, Unit 2036, Phoenix, AZ","##4225 32st St, # 2036, Phoenix, Arizona"
S1-946508942,S3-940956198,US,Legacy Metro Networks LLC,Kordelta d/b/a Legacy Metro Networks LLC,"4225 32nd Street, Unit 2036, Phoenix, AZ","4225 32nd Street, Unit 2036, Phoenix, AZ"
S1-50405650,S2-288676339,India,New Trading Private Limited,न्यू ट्रेडिंग प्राइवेट लिमिटेड,"Mumbai, C1 Aditya Birla Centres K Ahire Marg Worli, Maharashtra, Mumbai","C01 ADITYA BRLA CENTRES K AHIRE MARG WORLI, MUMBAI, Maharashtra"
S1-50405650,S2-331728334,India,New Trading Private Limited,Smt NEW TRADING  PRIVATE LIMITED,"Mumbai, C1 Aditya Birla Centres K Ahire Marg Worli, Maharashtra, Mumbai","C01 ADITYA BIRLA CENTRES K AHIRE MARG WORLI, MUMBAI, Maharashtra"
S1-50405650,S3-432412079,India,New Trading Private Limited,New Trldoning Private Limited,"Mumbai, C1 Aditya Birla Centres K Ahire Marg Worli, Maharashtra, Mumbai","C1 Aditya Birla Centres K Ahire Marg Worli, Mumbai, MH"
S1-50405650,S3-879923692,India,New Trading Private Limited,न्यू ट्रेडिंग प्राइवेट लिमिटेड,"Mumbai, C1 Aditya Birla Centres K Ahire Marg Worli, Maharashtra, Mumbai","Mumbai, C1 Aditya Birla Centres K Ahire Marg Worli, MH"
S1-856280897,S2-702195222,India,Rws Seva Samiti,Rws  Seva Samiti,"L-6/6, Lower Ground Floor, Dlf Qe, Gurgaon, Haryana","L-6/6, LOWER GROUND FLOOR, DLF QE, Haryana"
S1-856280897,S3-175213297,India,Rws Seva Samiti,Sámiti Seva Rws,"L-6/6, Lower Ground Floor, Dlf Qe, Gurgaon, Haryana","L-6/6, Lower Ground Floor, Dlf Qe, Gurgaon, HR"
S1-856280897,S3-10942180,India,Rws Seva Samiti,Rws Seva-Samiti Corporation,"L-6/6, Lower Ground Floor, Dlf Qe, Gurgaon, Haryana","L-6/6, Lower Ground Floor, Gurgaon, Dlf Qe, HR"
S1-943532490,S2-380003309,US,A Horizon Blackrock Hagerstown,Wexveracalo,"1072 Plateau Court, Hagerstown, MD","1072 PLATEAU COURT, HAGERSTOWN, MD"
S1-943532490,S3-299298190,US,A Horizon Blackrock Hagerstown,A Horizon Hagerstown [Blackrock],"1072 Plateau Court, Hagerstown, MD","1070 Plateau Court, Hagerstown, Maryland"
S1-943532490,S3-314006636,US,A Horizon Blackrock Hagerstown,A Horizon Blackrock  (Hagerstown),"1072 Plateau Court, Hagerstown, MD","1070 Plateau Ct, Hagerstown, Maryland"
S1-943532490,S3-479052262,US,A Horizon Blackrock Hagerstown,A Blackrock Hagerstown Center,"1072 Plateau Court, Hagerstown, MD","1070 Plateau Ct, Hagerstown, Maryland"
S1-943532490,S3-564458552,US,A Horizon Blackrock Hagerstown,Korgildwex formerly: A Horizon Blackrock Hagerstown,"1072 Plateau Court, Hagerstown, MD","1072 Plateau Court, Hagerstown, MD"
S1-243572354,S2-227600190,US,Twisted Seafood LLC,The Twisted Seafood LLC,"1415 Fruit Avenue, Albuquerque, NM","415 FRUIT AVE, ALBUQUERQUE, NM"
S1-243572354,S2-725514777,US,Twisted Seafood LLC,Twisted Seafood,"1415 Fruit Avenue, Albuquerque, NM","415 FRUIT AVENUE, ALBUQUERQUE, NM"
S1-243572354,S3-855500656,US,Twisted Seafood LLC,twistedseafood.com,"1415 Fruit Avenue, Albuquerque, NM","Fruit Avenue, Albuquerque, New Mexico"
S1-243572354,S3-193136422,US,Twisted Seafood LLC,Seafood Twisted LLC,"1415 Fruit Avenue, Albuquerque, NM","New Mexico, Albuquerque, 1415 Fruit Ave"
S1-502559729,S2-494323781,US,Youth Institute,Youth  Institute Inc,"310 Wildwood Circle, Village Of Roberts, WI","310 WILDWOOD CIRCLE, ROBERTS, WI"
S1-502559729,S3-730207093,US,Youth Institute,Youth  Institute,"310 Wildwood Circle, Village Of Roberts, WI","Robrts, 310 1/2 Wildwood Circle, Wisconsin"
S1-502559729,S3-203125714,US,Youth Institute,Youth Service,"310 Wildwood Circle, Village Of Roberts, WI","310 1/2 Wildwood Circle, Robrts, Wisconsin"
S1-438916555,S2-563381072,US,Samuels Stonebridge Inc,Samuels Stonebridge Incorporated,"408 Cook Street, City Of New London, WI","408A COOK ST, NEW LONDON, WI"
S1-438916555,S2-875102254,US,Samuels Stonebridge Inc,SAMUELS STONEBRIDGE,"408 Cook Street, City Of New London, WI","408A COOK STREET, CITY OF NEW LONDON, WI"
S1-438916555,S3-735126756,US,Samuels Stonebridge Inc,Samuels Sttonrdge Inc,"408 Cook Street, City Of New London, WI","408 Cook Street, New London, Wisconsin"
S1-438916555,S3-806536608,US,Samuels Stonebridge Inc,Samuels Stonebridge Incorporated,"408 Cook Street, City Of New London, WI","408 Cook Street, City Of New London, Wisconsin"
S1-438916555,S3-424881233,US,Samuels Stonebridge Inc,Samuels  Inc Stonebridge,"408 Cook Street, City Of New London, WI",
S1-229087454,S2-525198480,India,Manisha Industries Ltd,Manisha lndustries,"Plot No 76 Srnidhis Oakland Bachupally Renuka Elamma Colony, Hyderabad, Telangana","7-6 SRNIDHIS OAKLAND BACHUPALLY RENUKA ELAMMA COLONY, HYDERABAD, తెలంగాణ"
S1-229087454,S2-597287777,India,Manisha Industries Ltd,M/s MANISHA IAUSDRIS LTD,"Plot No 76 Srnidhis Oakland Bachupally Renuka Elamma Colony, Hyderabad, Telangana","PLOT NO 7-6 SRNIDHIS OAKLAND BACHUPALLY RENUKA ELAMMA COLONY, HYDERABAD, తెలంగాణ"
S1-229087454,S3-356428278,India,Manisha Industries Ltd,Manisha Ltd Ltd Industries,"Plot No 76 Srnidhis Oakland Bachupally Renuka Elamma Colony, Hyderabad, Telangana","Plot No 76 Srnidhis Oakland Bachupally Renuka Elamma Colony, Hyderabad, TG"
S1-229087454,S3-400233920,India,Manisha Industries Ltd,Manisha lndustries Ltd,"Plot No 76 Srnidhis Oakland Bachupally Renuka Elamma Colony, Hyderabad, Telangana","Hyderabad, No 76 Srnidhis Oakland Bachupally Renuka Elamma Colony, తెలంగాణ"
S1-229087454,S3-813337657,India,Manisha Industries Ltd,Manisha índústries [Ltd],"Plot No 76 Srnidhis Oakland Bachupally Renuka Elamma Colony, Hyderabad, Telangana","Hyderabad, TG, Hyderabad, Door No 76 Srnidhis Oakland Bachupally Renuka Elamma Colony"
S1-265340430,S2-484278709,India,King Media Care,kingmediacare.c0m,"703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, Maharashtra","703, AMEY CHS, SAE GURUJI MARG LALBAUG, Maharashtra"
S1-265340430,S2-895061497,India,King Media Care,King Media  Care,"703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, Maharashtra","703, AMEY CHS, SANE GURUJI MARG LALBAUG, Maharashtra"
S1-265340430,S3-673208999,India,King Media Care,King King Media Care,"703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, Maharashtra","No 06 703, Amey Chs, Mumbai, Sane Guruji Marg Lalbaug, MH"
S1-265340430,S3-251121342,India,King Media Care,@kingmedia,"703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, Maharashtra","No 06 703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, MH"
S1-265340430,S3-29009916,India,King Media Care,KING MEDIA CARE,"703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, Maharashtra","06 703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, महाराष्ट्र"
S1-265340430,S3-127149094,India,King Media Care,Xyloiri One F/K/A King Media Care,"703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, Maharashtra","703, Amey Chs, Sane Guruji Marg Lalbaug, Mumbai, Maharashtra"
S1-498731417,S3-300290658,US,Coastal Ministries,Coastal Ministries,"10712 Alabama Road, Brownsville, TX","Texas, 10712 Alabama Road, Brownsville"
S1-745947385,S2-12364212,India,Sai Silver Hospitality Private Limited,साई सिल्वर हॉस्पिटैलिटी प्राइवेट लिमिटेड,"25 Nav Rajasthan Societysenapati Bapat Road, Pune, Maharashtra","25 NAV RAJASTHAN SOCIETYSENAPATI BAPAT ROAD, PUNE, Maharashtra"
S1-4913382,S2-363551450,US,Rev It Up Tattoo,Rev It  Up Tattoo,"724 Magnolia Drive, Radcliff, KY","00724 MAGNOLIA DR, RADCLIFF CITY, KY"
S1-4913382,S2-764244831,US,Rev It Up Tattoo,Rev It,"724 Magnolia Drive, Radcliff, KY","MAGNOLIA DRIVE, RADCLIFF CITY, KY"
S1-639880395,S2-689650835,US,86 Broadway Court Partners LP,86 broadway court partners lp,"1708 4th Avenue, Coal Valley, IL","4TH AVENUE, COAL VALLLEY CITY, IL"
S1-639880395,S3-844322601,US,86 Broadway Court Partners LP,86 Broadway Court Partners,"1708 4th Avenue, Coal Valley, IL","1708 Fourth Ave, COAL Vallley CITY, Illinois"
